product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,discount
69644748,Thiền Sư Và Em Bé 5 Tuổi,Thích Nhất Hạnh,120000,80400,3869,Others,594,5,232,Nhà Xuất Bản Dân Trí,0.33
205757105,Komi - Nữ Thần Sợ Giao Tiếp Tập 15,Tomohito Oda,25000,23100,98,Others,8,4.6,192,Nhà Xuất Bản Kim Đồng,0.08
8886005,Bay Trên Tổ Chim Cúc Cu (Tái Bản),Ken Kesey,118000,70800,2499,Truyện dài,277,4.8,330,Unknown,0.4
66712456,Trở Về Không - Trải Nghiệm Ho'oponopono - Thực Hiện Hóa Những Phép Màu Trong Cuộc Sống,Joe Vitale,159000,107200,5119,Others,836,5,340,Nhà Xuất Bản Thế Giới,0.33
129381090,Minh Triết Trong Đời Sống (Tái Bản),Darshani Deane,108000,71200,1006,Others,138,5,288,Nhà Xuất Bản Thế Giới,0.34
3644267,Đặc Quyền Của Gái Hư,Kara King,86000,67100,15646,Others,572,4.6,284,Unknown,0.22
7326881,Những Nguyên Tắc Đạo Đức Trong Giáo Dục,John Dewey,50000,50000,3,Others,0,0,96,Nhà Xuất Bản Đà Nẵng,0
198419657,Chú Thuật Hồi Chiến - Tập 7,Unknown,30000,30000,2447,Others,584,5,330,Nhà Xuất Bản Kim Đồng,0
177321531,"Súng, Vi Trùng Và Thép",Jared Diamond,299000,194000,415,Kiến Thức Bách Khoa,63,5,660,Nhà Xuất Bản Thế Giới,0.35
205802190,Thám Tử Lừng Danh Conan - Tập 100 - Bìa Gập - Tặng Kèm Postcard Vuông Conan 100,Gosho Aoyama,20000,20000,79,Others,6,5,330,Nhà Xuất Bản Kim Đồng,0
198127380,Harry Potter và Hội Phượng Hoàng - Bản Màu Bìa Cứng,J.K. Rowling,1500000,1050700,303,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,59,4.8,330,NXB Trẻ,0.3
76278485,Ảo Dạ (Tái Bản),Higashino Keigo,179000,107400,817,Truyện trinh thám,206,5,584,Nhà Xuất Bản Hà Nội,0.4
50668886,"Thiện, Ác Và Smart Phone (Tái Bản)",Đặng Hoàng Giang,105000,63000,2124,Phóng sự - Ký sự - Bút ký,371,5,307,Nhà Xuất Bản Hội Nhà Văn,0.4
46253703,Danh Gia Cổ Vật - Bí Ẩn Thanh Minh Thượng Hà Đồ,Mã Bá Dung,150000,75000,1736,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,285,4.8,528,Nhà Xuất Bản Hội Nhà Văn,0.5
179546074,Luật Hấp Dẫn - Quy Luật Về Sự Thịnh Vượng Và Thành Công,Prentice Mulford,129000,83000,446,Others,40,4.7,260,Nhà Xuất Bản Thanh Niên,0.36
56218385,Thông Điệp Của Nước (Tái Bản 2020),Masaru Emoto,89000,62300,2957,Others,406,4.7,146,Nhà Xuất Bản Lao Động,0.3
76286239,Súng Săn,Yasushi Inoue,79000,31600,237,Tiểu Thuyết,32,4.8,104,Nhà Xuất Bản Hội Nhà Văn,0.6
94173462,Muôn Kiếp Nhân Sinh 2,Nguyên Phong,268000,176800,23606,Others,5447,5,540,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
202015697,Văn Phòng Thám Tử Quái Vật - Tập 15,Sho Aimoto,30000,26100,209,Others,24,5,330,NXB Trẻ,0.13
203763653,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Kẻ Chi Phối Đáng Sợ! Gia Tộc Donquixote!!,Unknown,25000,24900,148,Others,11,5,330,Nhà Xuất Bản Kim Đồng,0
750578,Khi Hơi Thở Hóa Thinh Không,Paul Kalanithi,109000,68670,59734,Tiểu sử - Hồi ký,2099,4.7,236,Unknown,0.37
124767704,Bạn Đắt Giá Bao Nhiêu? (Tái Bản),Vãn Tình,119000,94100,1574,Others,257,4.8,336,Nhà Xuất Bản Thế Giới,0.21
35785372,Y Học Dinh Dưỡng - Những Điều Bác Sĩ Không Nói Với Bạn,Unknown,169000,110000,4568,Others,458,4.8,330,Unknown,0.35
200619302,Anh em phi hành gia - Tập 35,Chuya Koyama,45000,39100,220,Others,16,4.8,204,NXB Trẻ,0.13
138226289,Storytelling With Data: Let’S Practice! - Thực Hành Kể Chuyện Thông Qua Dữ Liệu!,Cole Nussbaumer Knaflic,399000,279000,1472,Sách kỹ năng làm việc,239,5,436,Nhà Xuất Bản Thế Giới,0.3
66452062,Trái Tim Của Brutus,Higashino Keigo,138000,82800,2247,Truyện trinh thám,465,4.8,348,Nhà Xuất Bản Hà Nội,0.4
90985718,"Càng Mạnh Mẽ, Càng Dịu Dàng (Tái Bản)",Lý Ái Linh,99000,64001,1473,Others,187,5,352,Nhà Xuất Bản Hội Nhà Văn,0.35
200619298,"Gửi em, người bất tử - Tập 13",Yoshitoki Oima,30000,26100,280,Others,33,5,192,NXB Trẻ,0.13
202153825,Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 6,CHIROLU,140000,101000,434,Light novel,86,5,384,Nhà Xuất Bản Phụ Nữ Việt Nam,0.28
199045170,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 5,Akira Toriyama,77000,70100,437,Others,48,5,224,Nhà Xuất Bản Kim Đồng,0.09
7544175,Một Trăm Cái Bóng,Hwang Jungeun,70000,52000,848,Tiểu Thuyết,37,4.8,148,Unknown,0.26
74981856,"Gửi Bạn, Người Đã Kiệt Sức Vì Những Chịu Đựng Âm Thầm [Tặng Kèm: 1 Bookmark Daisy]",Geulbaewoo,96000,62001,2883,Truyện ngắn - Tản văn - Tạp Văn,668,5,284,Nhà Xuất Bản Thế Giới,0.35
201892202,Anh Em Phi Hành Gia - Tập 36,Chuya Koyama,45000,36000,149,Others,12,5,330,NXB Trẻ,0.2
173882437,8 Vụ Án Hoàn Hảo - Vạch Trần Tâm Lý Kẻ Phạm Tội,Peter Swanson,145000,104000,1496,Others,329,4.8,296,Nhà Xuất Bản Thanh Niên,0.28
44433397,"Yêu Mình Trước Đã, Yêu Đời Để Sau",Vex King,109000,70001,5252,Others,597,4.8,343,Unknown,0.36
173763072,Tâm Lý Học Hẹn Hò - Nghệ Thuật Giao Tiếp Trong Tình Yêu,Nhiều tác giả,109000,76001,1336,Others,142,4.8,280,Nhà Xuất Bản Dân Trí,0.3
204985083,Gia Định Là Nhớ Sài Gòn Là Thương_FN,Cù Mai Công,118000,105000,153,Thơ,15,5,226,Nhà Xuất Bản Tổng hợp TP.HCM,0.11
207494302,Tiểu Thuyết One Piece Film RED [Tặng Kèm Bìa Áo Và Poster Gập Sẵn Bên Trong],Eiichiro Oda,65000,65000,46,Others,8,5,244,Nhà Xuất Bản Kim Đồng,0
177321527,Cường Quốc Trong Tương Lai,Hamada Kazuyuki,119000,74200,148,Sách kinh tế học,17,5,280,Nhà Xuất Bản Thế Giới,0.38
130233544,Mèo Và Triết Lý Nhân Sinh - Mèo Đã Dạy Chúng Ta Điều Gì Về Cuộc Sống,John Gray,209000,137000,2672,Others,417,4.8,276,Nhà Xuất Bản Thanh Niên,0.34
198415075,Ikigami - Tập 10,Motoro MASE,45000,39100,287,Others,25,5,330,NXB Trẻ,0.13
206308045,Yu-Gi-Oh! Gx Tập 3: Vòng Bảng Kết Thúc!! [Tặng Kèm Bookmark PVC],Kazuki Takahashi,30000,29100,74,Others,6,4.8,192,Nhà Xuất Bản Kim Đồng,0.03
12055610,Bàn Về Khoa Học,Leon Tolstoy,50000,45000,9,Kiến Thức Bách Khoa,0,0,80,Unknown,0.1
196515658,Blue Period - Tập 04,Yasuhisa Hara,48000,38400,683,Others,109,5,330,NXB Trẻ,0.2
192733741,Mùi hương - Tái Bản,Patrick Suskind,115000,69000,160,Tác phẩm kinh điển,24,5,330,Nhà Xuất Bản Văn Học,0.4
73316977,Hành Trình Của Linh Hồn (Tái Bản 2020),Michael Duff Newton,129000,90300,1874,Others,281,4.8,430,Nhà Xuất Bản Văn Hoá Dân Tộc,0.3
2216865,Pierre Và Jean,Guy De Maupassant,68000,53500,447,Tiểu Thuyết,35,4.8,236,Unknown,0.21
202466690,"Cao Thủ ""Đổi Đen Thay Trắng"" - Tập 7",Phong Thư Lưu Ngốc,159000,159000,167,Truyện đam mỹ,40,5,408,Nhà Xuất Bản Hà Nội,0
57905707,Chữ Số Và Thế Giới - Nguồn Gốc Bị Lãng Quên,Đỗ Minh Triết,145000,107000,1884,Lĩnh vực khác,314,4.8,420,Nhà Xuất Bản Hà Nội,0.26
13624088,Nghĩ Thiện Để Cuộc Đời Và Công Việc Viên Mãn,Inamori Kazuo,70000,56100,3213,Others,206,4.8,196,Unknown,0.2
108684605,Trí Thông Minh Của Sự Tinh Tế,Tô Mạn,89000,63000,2676,Others,395,4.8,230,Nhà Xuất Bản Phụ Nữ Việt Nam,0.29
205576473,Đế Quốc Bóng Tối,Tiêu Đường Đông Qua,239000,160100,99,Truyện đam mỹ,18,5,520,Nhà Xuất Bản Hà Nội,0.33
196517620,Điểm Đến Cuộc Đời,Đặng Hoàng Giang,90000,54000,55,Others,5,5,236,Nhà Xuất Bản Hội Nhà Văn,0.4
197781972,Đi Hát Karaoke Đi,Yama Wayama,50000,35001,513,Others,88,5,164,Nhà Xuất Bản Kim Đồng,0.3
199739996,Triệu Dấu Chân Qua Những Cửa Ô,Nguyễn Trương Quý,160000,96000,84,Truyện ngắn - Tản văn - Tạp Văn,3,5,388,Nhà Xuất Bản Phụ Nữ,0.4
106863962,Bên Rặng Tuyết Sơn (Tái Bản),Nguyên Phong,118000,67200,1056,Others,174,5,216,Nhà Xuất Bản Thế Giới,0.43
146223395,Cách thức kinh doanh và đầu cơ cổ phiếu! – How to Trade in Stocks,Richard Smitten,349000,349000,3458,"Sách tài chính, tiền tệ",721,4.8,320,Nhà Xuất Bản Thế Giới,0
200672813,Combo Sách Seneca: Những Bức Thư Đạo Đức Tập 1 + Tập 2,Lucius Annaeus Seneca,308000,308000,1,Sách nghệ thuật sống đẹp,0,0,894,Nhà Xuất Bản Thế Giới,0
109310241,7 Chiến Lược Thịnh Vượng Và Hạnh Phúc (Tái Bản),Jim Rohn,85000,59500,384,Sách kỹ năng làm việc,37,5,216,Nhà Xuất Bản Thế Giới,0.3
204078079,"Nghĩ bình đẳng, sống bình đẳng",Nhà nhiều cột,172000,103200,41,Others,5,5,274,Nhà Xuất Bản Thế Giới,0.4
13446508,Cánh Đồng Bất Tận (Tái Bản 2019),Nguyễn Ngọc Tư,85000,60400,5665,Truyện ngắn - Tản văn - Tạp Văn,714,5,220,Unknown,0.29
69978860,Sói đội lốt Cừu - Kẻ hiếu chiến ngầm và các thủ thuật thao túng tâm lí,Bác sĩ George K. Simon,72000,70000,4169,Others,826,4.8,172,Nhà Xuất Bản Kinh Tế TPHCM,0.03
36363381,Sao Chúng Ta Lại Ngủ,Matthew Walker PhD,249000,175200,1724,Others,337,5,488,Nhà Xuất Bản Lao Động,0.3
201437947,Komi - Nữ Thần Sợ Giao Tiếp - Tập 14,Tomohito Oda,25000,25000,239,Others,37,5,330,Nhà Xuất Bản Kim Đồng,0
206675362,Nâng Cao Tần Số Rung Động Mỗi Ngày: Khám Phá Cách Năng Lượng Vận Hành,Lalah Delia,135000,135000,67,Others,3,4.3,220,Nhà Xuất Bản Hồng Đức,0
191045565,Cô Gái Mặc Váy Tím,Imamura Natsuko,95000,57000,262,Truyện ngắn - Tản văn - Tạp Văn,24,5,160,Nhà Xuất Bản Hà Nội,0.4
168924459,Tàn Lửa,Shizukui Shusuke,185000,111000,749,Truyện trinh thám,148,5,484,Nhà Xuất Bản Hà Nội,0.4
207852953,Blue Period - Tập 07,Yamaguchi Tsubasa,48000,48000,14,Others,1,5,192,NXB Trẻ,0
38265901,Điều Quan Trọng Nhất – The Most Important Thing,Howard Marks,299000,299000,4356,"Sách tài chính, tiền tệ",568,4.7,378,Nhà Xuất Bản Thế Giới,0
145287904,Sách - Giận (Tái Bản 2021)(Cuốn sách hay của Thiền sư Thích Nhất Hạnh/ Tặng kèm Bookmark),Unknown,135000,135000,3,Sách nghệ thuật sống đẹp,0,0,330,Nhà Xuất Bản Hồng Đức,0
181379116,Hackers Toeic Vocabulary (Tái Bản),Hackers,279000,179000,223,Sách Học Tiếng Anh,40,4.8,556,Nhà Xuất Bản Dân Trí,0.36
100958457,Gieo Trồng Hạnh Phúc (Tái Bản),Thich Nhất Hạnh,89000,62300,1889,Sách nghệ thuật sống đẹp,209,5,279,Nhà Xuất Bản Lao Động,0.3
197230166,Sách - Đường Đến Tự Do - Tăng Tốc Hiệu Quả Tự Do Tài Chính Của Bạn - First News,Anthony Robbins,228000,205200,2,Bài học kinh doanh,0,0,432,Nhà Xuất Bản Dân Trí,0.1
50475521,Đánh Thức Con Người Phi Thường Trong Bạn (Tái Bản 2020),Anthony Robbins,168000,95700,5750,Others,796,4.8,408,Nhà Xuất Bản Tổng hợp TP.HCM,0.43
205928397,Hoàng Hậu Đỏ - Tình Dục Và Sự Tiến Hóa Của Bản Tính Người,Matt Rioley,299000,188370,19,Lĩnh vực khác,0,0,452,Nhà Xuất Bản Thế Giới,0.37
200694869,Shaman King - Tập 19,Hiroyuki Takei,35000,28000,190,Others,19,5,330,NXB Trẻ,0.2
200630838,Bá Tước Tiểu Thư - Tập 5,Chieko Hosokawa,30000,30000,227,Others,22,5,330,Nhà Xuất Bản Kim Đồng,0
205756946,Vua Sáng Chế Tập 22,Tatsuki Nohda,20000,20000,78,Others,6,5,192,Nhà Xuất Bản Kim Đồng,0
100947274,Tìm Bình Yên Trong Gia Đình (Tái Bản),Thích Nhất Hạnh,99000,69300,1050,Sách nghệ thuật sống đẹp,94,5,302,Nhà Xuất Bản Thế Giới,0.3
194205626,Ngụy Chứng Của Solomon - Tập 1 Vụ Án,Miyabe Miyuki,330000,198000,220,Truyện ngắn - Tản văn - Tạp Văn,32,4.8,648,Nhà Xuất Bản Dân Trí,0.4
50884654,Thiên Thần Và Ác Quỷ (Tái Bản),Dan Brown,209000,152000,848,Truyện trinh thám,182,4.6,728,Nhà Xuất Bản Lao Động,0.27
202153817,Những Chàng Trai Ở Lộc Phong Quán – Tập 11,Shimizu Yu,56000,45000,100,Others,12,5,176,Nhà Xuất Bản Hà Nội,0.2
143513113,Con Yêu Bố Chừng Nào,Anita Jeram,79000,47400,706,Văn học thiếu nhi,72,5,32,Nhà Xuất Bản Hội Nhà Văn,0.4
143186001,Chiến Thắng Con Quỷ Trong Bạn - Bí Quyết Tự Do Và Thành Công (Tái Bản),Napoleon Hill,115000,80500,1332,Others,186,4.8,293,Nhà Xuất Bản Lao Động,0.3
53434797,Sách Tài Chính Cá Nhân Cho Người Việt Nam - Tặng Khóa học Online về Tài chính,Lâm Minh Chánh,200000,140000,12588,"Sách tài chính, tiền tệ",1702,4.7,330,Nhà Xuất Bản Phụ Nữ,0.3
11371249,Chuyện Con Mèo Và Con Chuột Bạn Thân Của Nó - Tái Bản,Luis Sepulveda,39000,27001,6370,Tiểu Thuyết,590,5,330,Unknown,0.31
5067167,Tôi Là Ai - Và Nếu Vậy Thì Bao Nhiêu? (Tái Bản 2018),Unknown,126000,75600,4057,Others,312,4.7,503,Unknown,0.4
766164,Chuyện Tình Đích Thực Siêu Buồn,Gary Shteyngart,119000,90000,548,Tiểu Thuyết,22,4.3,402,Unknown,0.24
195801674,Khúc Hát Của Chim Ca Và Rắn Độc,Suzanne Collins,236000,159001,171,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,18,5,644,Nhà Xuất Bản Hội Nhà Văn,0.33
93734071,Trí Thông Minh Trên Giường,Esther Perel,219000,170800,170,Sách Hôn Nhân - Giới Tính,22,4.7,484,Nhà Xuất Bản Thanh Niên,0.22
200619497,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 6,Koume Fujichika,38000,37000,257,Others,38,4.8,330,Nhà Xuất Bản Kim Đồng,0.03
58441509,Ăn Uống Đúng Cách: Bộ Quy Tắc Ẩm Thực Lành Mạnh,Michael Pollan,116000,69600,3107,Others,461,4.7,170,Nhà Xuất Bản Thế Giới,0.4
199241861,Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga – Tập 1,Sunsunsun,95000,74000,816,Others,147,4.7,304,Nhà Xuất Bản Kim Đồng,0.22
111285054,Quẳng Gánh Lo Đi & Vui Sống (Tái Bản),Dale Carnegie,86000,56700,1565,Sách nghệ thuật sống đẹp,187,5,312,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
22634335,Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp,Whitney Johnson,119000,84000,3603,Sách quản trị nhân lực,297,4.8,300,Unknown,0.29
6563565,10 vạn câu hỏi vì sao - trọn bộ 5 tập,Đức Anh,219000,157000,15471,Kiến thức - Bách khoa,1674,4.7,203,Unknown,0.28
19662184,Một Lít Nước Mắt (Tái Bản 2019),Kito Aya,80000,48000,2312,Tiểu sử - Hồi ký,367,4.8,289,Unknown,0.4
73165394,Nơi Khu Rừng Chạm Tới Những Vì Sao,Glendy Vanderah,179000,112000,2189,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,531,4.7,508,Nhà Xuất Bản Thanh Niên,0.37
60808682,Bệnh Án Của Thần Linh 2,Unknown,135000,54000,470,Truyện ngắn - Tản văn - Tạp Văn,110,4.8,388,Nhà Xuất Bản Hà Nội,0.6
188535338,Bàn Về Âm Nhạc - Trò Chuyện Cùng Seiji Ozawa,Haruki Murakami,168000,100800,392,Lĩnh vực khác,52,5,400,Nhà Xuất Bản Dân Trí,0.4
194104633,Ăn Chay Cùng Nhi,Dương Yến Nhi,249000,160800,437,Sách Nấu ăn,47,5,192,Nhà Xuất Bản Phụ Nữ Việt Nam,0.35
73222800,Nghĩ Giàu Và Làm Giàu (Khổ Nhỏ),Napoleon Hill,108000,71200,1535,Bài học kinh doanh,277,4.7,416,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
198296788,Thân Tâm Trí,Daniel J. Siegel,159000,106000,130,Others,5,3.8,352,Nhà Xuất Bản Thanh Niên,0.33
197634256,Black Jack - Tập 14 (Bìa Cứng),Osamu Tezuka,135000,117400,290,Others,30,5,330,NXB Trẻ,0.13
202650475,Chiến Quốc Tung Hoành - Thế Cục Quỷ Cốc Tử Tập 13,Hàn Xuyên Tử,220000,163000,86,Tiểu Thuyết,14,5,588,Nhà Xuất Bản Văn Học,0.26
195187480,"Thiên Quan Tứ Phúc - Tập 6 (Tiểu thuyết, đam mỹ)",Mặc Hương Đồng Khứu,159000,119000,480,Truyện đam mỹ,112,5,368,Nhà Xuất Bản Hà Nội,0.25
198414191,Hành Trình Nhân Loại Nguồn Gốc Của Thịnh Vượng Và Bất Bình Đẳng ( Bìa mềm),Oded Galor,229000,156000,275,Kiến Thức Bách Khoa,23,4.7,300,Nhà Xuất Bản Dân Trí,0.32
196001721,Sự Trỗi Dậy Và Suy Tàn Của Các Cường Quốc ( Tái bản),Paul Kennedy,567000,392000,205,Lịch Sử Thế Giới,31,4.8,944,Nhà Xuất Bản Thế Giới,0.31
169546325,Lời Hứa Về Một Cây Bút Chì (Tái Bản),Adam Braun,159000,108000,227,Others,46,5,364,Nhà Xuất Bản Thế Giới,0.32
201431426,Vua Sáng Chế - Tập 20,Tatsuki Nohda,20000,19100,210,Others,19,5,330,Nhà Xuất Bản Kim Đồng,0.05
107026337,Eleanor Oliphant Hoàn Toàn Ổn,Gail Honeyman,186000,102300,921,Tiểu Thuyết,210,5,496,Nhà Xuất Bản Hội Nhà Văn,0.45
47242742,Ma Thuật Bị Cấm,Higashino Keigo,115000,69000,2213,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,303,4.7,300,Nhà Xuất Bản Hà Nội,0.4
11371241,1Q84 (Tập 1) - Tái Bản,Haruki Murakami,138000,82800,991,Tiểu Thuyết,118,4.8,330,Unknown,0.4
197781967,Cậu Khiến Tôi “Phát Rồ” - There Is No Other,Yama Wayama,50000,45000,470,Others,84,5,172,Nhà Xuất Bản Kim Đồng,0.1
96616370,Con Đường Trở Thành Freelance Writer - Tôi Đã Kiếm 800.000.000 Một Năm Từ Viết Lách Như Thế Nào? (Tái Bản),Linh Phan,220000,176000,2165,Sách Marketing - Bán hàng ,389,4.8,256,Nhà Xuất Bản Lao Động,0.2
1747347,Chìa Khóa Để Trở Thành Người Đa Ngôn Ngữ,Hồ Thu Hương,109000,70400,4329,Others,197,4.6,268,Unknown,0.35
72202103,Con Chim Xanh Biếc Bay Về (Nguyễn Nhật Ánh) (Bìa Mềm),Nguyễn Nhật Ánh,150000,108100,16154,Tiểu Thuyết,4284,5,396,NXB Trẻ,0.28
66090079,Cơ Thể Tự Chữa Lành: Giải Cứu Gan,Anthony William,250000,152000,4579,Others,815,5,624,Nhà Xuất Bản Thanh Niên,0.39
9695881,Nghệ Thuật đầu tư Dhandho - The Dhandho Investor,Mohnish Pabrai,238000,238000,10662,"Sách tài chính, tiền tệ",1740,4.8,260,Nhà Xuất Bản Thế Giới,0
204363203,Lớp Học Rùng Rợn - Tập 3,Emi Ishikawa,30000,30000,117,Others,7,5,330,Nhà Xuất Bản Kim Đồng,0
100376369,Đứa Con Gái Hoang Đàng - Hai Số Phận - Phần II,Jeffrey Archer,185000,125000,3058,Tiểu Thuyết,747,4.6,836,Nhà Xuất Bản Lao Động,0.32
197719874,Suy Nghĩ Thống Kê Trong Đời Thường,Nguyễn Văn Tuấn,160000,136000,804,Sách kỹ năng làm việc,91,5,392,Nhà Xuất Bản Tổng hợp TP.HCM,0.15
69162891,Mang Thai Sinh Nở Và Nuôi Con Khỏe Mạnh  Cuốn Sách Về Mang Thai Được Tìm Kiếm Nhiều Nhất Tại Hàn Quốc,Kim Geon Oh,265000,190800,1972,Others,366,5,384,Nhà Xuất Bản Hồng Đức,0.28
76012191,"Ta Bắt Đầu Cuộc Đời Mới, Khi Nhận Ra Mình Chỉ Sống Một Lần",Raphaëlle Giordano,108000,64800,1354,Truyện ngắn - Tản văn - Tạp Văn,209,5,292,Nhà Xuất Bản Hội Nhà Văn,0.4
4218241,Một Ý Niệm Khác Về Hạnh Phúc (Tái Bản),Marc Levy,98000,58800,1594,Tiểu Thuyết,134,5,322,Unknown,0.4
110944231,Đường Về Tỉnh Thức (What is Mindfulness?),Tamara Russell,78000,44400,565,Others,64,5,216,Nhà Xuất Bản Dân Trí,0.43
54624820,Sức Mạnh Của Tĩnh Lặng (Tái Bản 2020),Eckhart Tolle,68000,44800,2588,Others,358,4.8,152,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
194959718,Vợ Mới Của Chồng Tôi,Greer Hendricks,215000,145001,181,Truyện trinh thám,8,4.8,428,Nhà Xuất Bản Hà Nội,0.33
75829071,Ngàn Năm Áo Mũ (Tái Bản),Trần Quang Đức,320000,192000,1057,Sách Phong Tục - Tập Quán,282,5,400,Nhà Xuất Bản Thế Giới,0.4
199728871,Sách Seneca: Những Bức Thư Đạo Đức – Chủ Nghĩa Khắc Kỷ Trong Đời Sống - Tập 2,Lucius Annaeus Seneca,159000,154000,166,Sách nghệ thuật sống đẹp,13,5,556,Nhà Xuất Bản Thế Giới,0.03
199747161,Bách khoa thư cho cả nhà - Thế giới côn trùng bằng tranh,Virginie Aladjidi,100000,60000,35,Kiến Thức Bách Khoa,1,5,36,Nhà Xuất Bản Dân Trí,0.4
84950232,Hoa Sen Trên Tuyết (Tái Bản),Nguyên Phong,98000,64600,919,Sách nghệ thuật sống đẹp,162,5,196,Nhà Xuất Bản Thế Giới,0.34
23943911,Hackers IELTS: READING,Viện ngôn ngữ Hackers,259000,183000,5328,Sách Học Tiếng Anh,971,4.8,552,Unknown,0.29
970417,Cây Chuối Non Đi Giày Xanh - Bìa Mềm,Nguyễn Nhật Ánh,110000,81400,23942,Truyện ngắn - Tản văn - Tạp Văn,801,4.8,304,Unknown,0.26
47273263,HERSTORY - Cuộc Đời 50 Người Phụ Nữ Gây Chấn Động Thế Giới,Katherine Halligan,218000,109000,211,Sách Danh Nhân,19,5,118,Nhà Xuất Bản Thế Giới,0.5
11371245,1Q84 (Tập 2) - Tái Bản,Haruki Murakami,128000,76800,826,Tiểu Thuyết,86,4.8,330,Unknown,0.4
147058065,Phi Lý Trí - Khám Phá Những Động Lực Vô Hình Ẩn Sau Những Quyết Định Của Con Người ( Tái Bản),Dan Ariely,169000,112000,1012,Others,133,4.8,404,Nhà Xuất Bản Lao Động,0.34
189326210,Nghệ thuật tư duy dựa trên dữ liệu - Để ra quyết điịnh thông minh hơn trong một thê giới không chắc chắn,Đà Hoàng,150000,103500,359,Others,32,5,336,NXB Trẻ,0.31
106365090,Kinh Dịch Đạo Của Người Quân Tử - Nguyễn Hiến Lê (Tái Bản),Nguyễn Hiến Lê,204000,136600,908,Sách Phong Thủy - Kinh Dịch,164,4.8,512,Nhà Xuất Bản Hồng Đức,0.33
